MACH,WAFER_ID,Vf,TOUCHDOWN,PD,X_UM,Y_UM,TE_LABEL,TYPE,LDI_mA,dV/dI,dP/dI,d2V/dI2,d2P/dI2,FLAG,ITH
LIV_54,QCHZZ,5.02563,3,0.017713,-43119,-60116,63N0D,BL LASER,31,-0.0011120000000000019,0.0016429999999999986,0.0,-1.734723475976807e-18,NO LASER,
LIV_54,QCHZZ,5.024518,3,0.019356,-43119,-60116,63N0D,BL LASER,32,-0.0011120000000000019,0.001643000000000002,0.0,3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.023406,3,0.022642,-43119,-60116,63N0D,BL LASER,33,-0.0011120000000000019,0.0032859999999999973,0.0,0.0016429999999999952,NO LASER,
LIV_54,QCHZZ,5.022294,3,0.022642,-43119,-60116,63N0D,BL LASER,34,-0.0011120000000000019,0.0,0.0,-0.0032859999999999973,NO LASER,
LIV_54,QCHZZ,5.021182,3,0.022642,-43119,-60116,63N0D,BL LASER,35,-0.0011120000000000019,0.0,0.0,0.0,NO LASER,
LIV_54,QCHZZ,5.02007,3,0.022642,-43119,-60116,63N0D,BL LASER,36,-0.0011120000000000019,0.0,0.0,0.0,NO LASER,
LIV_54,QCHZZ,5.018958,3,0.025928,-43119,-60116,63N0D,BL LASER,37,-0.0011120000000000019,0.0032860000000000007,0.0,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.017846,3,0.024285,-43119,-60116,63N0D,BL LASER,38,-0.0011120000000000019,-0.0016429999999999986,0.0,-0.004928999999999999,NO LASER,
LIV_54,QCHZZ,5.016734,3,0.027571,-43119,-60116,63N0D,BL LASER,39,-0.0011120000000000019,0.0032859999999999973,0.0,0.004928999999999996,NO LASER,
LIV_54,QCHZZ,5.015622,3,0.029214,-43119,-60116,63N0D,BL LASER,40,-0.0011120000000000019,0.001643000000000002,0.0,-0.0016429999999999952,NO LASER,
LIV_54,QCHZZ,5.01451,3,0.029214,-43119,-60116,63N0D,BL LASER,41,-0.0011120000000000019,0.0,0.0,-0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.013398,3,0.027571,-43119,-60116,63N0D,BL LASER,42,-0.0011120000000000019,-0.001643000000000002,0.0,-0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.012286,3,0.027571,-43119,-60116,63N0D,BL LASER,43,-0.0011120000000000019,0.0,0.0,0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.011174,3,0.024285,-43119,-60116,63N0D,BL LASER,44,-0.0011120000000000019,-0.0032859999999999973,0.0,-0.0032859999999999973,NO LASER,
LIV_54,QCHZZ,5.010062,3,0.022642,-43119,-60116,63N0D,BL LASER,45,-0.0011120000000000019,-0.001643000000000002,0.0,0.0016429999999999952,NO LASER,
LIV_54,QCHZZ,5.00895,3,0.022642,-43119,-60116,63N0D,BL LASER,46,-0.0011120000000000019,0.0,0.0,0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.007838,3,0.022642,-43119,-60116,63N0D,BL LASER,47,-0.0011120000000000019,0.0,0.0,0.0,NO LASER,
LIV_54,QCHZZ,5.006726,3,0.020999,-43119,-60116,63N0D,BL LASER,48,-0.0011120000000000019,-0.0016429999999999986,0.0,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.005614,3,0.020999,-43119,-60116,63N0D,BL LASER,49,-0.0011120000000000019,0.0,0.0,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.004502,3,0.022642,-43119,-60116,63N0D,BL LASER,50,-0.0011120000000000019,0.0016429999999999986,0.0,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.00339,3,0.020999,-43119,-60116,63N0D,BL LASER,51,-0.0011120000000000019,-0.0016429999999999986,0.0,-0.0032859999999999973,NO LASER,
LIV_54,QCHZZ,5.002278,3,0.017713,-43119,-60116,63N0D,BL LASER,52,-0.0011120000000000019,-0.0032860000000000007,0.0,-0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.001166,3,0.014427,-43119,-60116,63N0D,BL LASER,53,-0.0011120000000000019,-0.003285999999999999,0.0,1.734723475976807e-18,NO LASER,
LIV_54,QCHZZ,5.000054,3,0.014427,-43119,-60116,63N0D,BL LASER,54,-0.0011119999999991137,0.0,8.881784197001252e-16,0.003285999999999999,NO LASER,
LIV_54,QCHZZ,4.998942,3,0.012784,-43119,-60116,63N0D,BL LASER,55,-0.0011120000000000019,-0.0016430000000000004,-8.881784197001252e-16,-0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,4.99783,3,0.012784,-43119,-60116,63N0D,BL LASER,56,-0.0011120000000000019,0.0,0.0,0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,4.996718,3,0.012784,-43119,-60116,63N0D,BL LASER,57,-0.0011120000000000019,0.0,0.0,0.0,NO LASER,
LIV_54,QCHZZ,4.995606,3,0.012784,-43119,-60116,63N0D,BL LASER,58,-0.0011120000000000019,0.0,0.0,0.0,NO LASER,
LIV_54,QCHZZ,4.994494,3,0.017713,-43119,-60116,63N0D,BL LASER,59,-0.0011120000000000019,0.004928999999999999,0.0,0.004928999999999999,NO LASER,
LIV_54,QCHZZ,4.993382,3,0.017713,-43119,-60116,63N0D,BL LASER,60,-0.0011120000000000019,0.0,0.0,-0.004928999999999999,NO LASER,
LIV_54,QCHZZ,4.99227,3,0.019356,-43119,-60116,63N0D,BL LASER,61,-0.0011120000000000019,0.001643000000000002,0.0,0.001643000000000002,NO LASER,
LIV_54,QCHZZ,4.991158,3,0.022642,-43119,-60116,63N0D,BL LASER,62,-0.0011120000000000019,0.0032859999999999973,0.0,0.0016429999999999952,NO LASER,
LIV_54,QCHZZ,4.990046,3,0.025928,-43119,-60116,63N0D,BL LASER,63,-0.0011120000000000019,0.0032860000000000007,0.0,3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.012434,4,0.019356,-43119,-59966,63N0G,BL LASER,1,-0.00036109677419353885,0.00010599999999999996,-1.2111342351717145e-05,5.129032258064518e-05,NO LASER,
LIV_54,QCHZZ,5.056193,4,0.020999,-43119,-59966,63N0G,BL LASER,2,0.04375900000000055,0.0016429999999999986,0.04412009677419409,0.0015369999999999987,NO LASER,
LIV_54,QCHZZ,5.056525,4,0.022642,-43119,-59966,63N0G,BL LASER,3,0.00033199999999933283,0.0016429999999999986,-0.043427000000001215,0.0,NO LASER,
LIV_54,QCHZZ,5.059562,4,0.024285,-43119,-59966,63N0G,BL LASER,4,0.0030369999999999564,0.001643000000000002,0.0027050000000006236,3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.058696,4,0.022642,-43119,-59966,63N0G,BL LASER,5,-0.0008659999999993673,-0.001643000000000002,-0.0039029999999993237,-0.003286000000000004,NO LASER,
LIV_54,QCHZZ,5.057985,4,0.025928,-43119,-59966,63N0G,BL LASER,6,-0.0007109999999999062,0.0032860000000000007,0.00015499999999946112,0.004929000000000003,NO LASER,
LIV_54,QCHZZ,5.056926,4,0.024285,-43119,-59966,63N0G,BL LASER,7,-0.0010590000000005872,-0.0016429999999999986,-0.0003480000000006811,-0.004928999999999999,NO LASER,
LIV_54,QCHZZ,5.055867,4,0.022642,-43119,-59966,63N0G,BL LASER,8,-0.001058999999999699,-0.001643000000000002,8.881784197001252e-16,-3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.054808,4,0.019356,-43119,-59966,63N0G,BL LASER,9,-0.001058999999999699,-0.0032859999999999973,0.0,-0.0016429999999999952,NO LASER,
LIV_54,QCHZZ,5.053749,4,0.017713,-43119,-59966,63N0G,BL LASER,10,-0.0010590000000005872,-0.001643000000000002,-8.881784197001252e-16,0.0016429999999999952,NO LASER,
LIV_54,QCHZZ,5.05269,4,0.01607,-43119,-59966,63N0G,BL LASER,11,-0.001058999999999699,-0.0016429999999999986,8.881784197001252e-16,3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.051631,4,0.014427,-43119,-59966,63N0G,BL LASER,12,-0.001058999999999699,-0.0016430000000000004,0.0,-1.734723475976807e-18,NO LASER,
LIV_54,QCHZZ,5.050572,4,0.01114,-43119,-59966,63N0G,BL LASER,13,-0.0010590000000005872,-0.003287,-8.881784197001252e-16,-0.0016439999999999996,NO LASER,
LIV_54,QCHZZ,5.049513,4,0.012784,-43119,-59966,63N0G,BL LASER,14,-0.001058999999999699,0.0016439999999999996,8.881784197001252e-16,0.004931,NO LASER,
LIV_54,QCHZZ,5.048454,4,0.01114,-43119,-59966,63N0G,BL LASER,15,-0.001058999999999699,-0.0016439999999999996,0.0,-0.0032879999999999993,NO LASER,
LIV_54,QCHZZ,5.047395,4,0.014427,-43119,-59966,63N0G,BL LASER,16,-0.0010590000000005872,0.003287,-8.881784197001252e-16,0.004931,NO LASER,
LIV_54,QCHZZ,5.046336,4,0.01114,-43119,-59966,63N0G,BL LASER,17,-0.001058999999999699,-0.003287,8.881784197001252e-16,-0.006574,NO LASER,
LIV_54,QCHZZ,5.045277,4,0.01607,-43119,-59966,63N0G,BL LASER,18,-0.0010590000000005872,0.00493,-8.881784197001252e-16,0.008217,NO LASER,
LIV_54,QCHZZ,5.044218,4,0.017713,-43119,-59966,63N0G,BL LASER,19,-0.001058999999999699,0.0016429999999999986,8.881784197001252e-16,-0.0032870000000000017,NO LASER,
LIV_54,QCHZZ,5.043159,4,0.019356,-43119,-59966,63N0G,BL LASER,20,-0.001058999999999699,0.001643000000000002,0.0,3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.0421,4,0.019356,-43119,-59966,63N0G,BL LASER,21,-0.0010590000000005872,0.0,-8.881784197001252e-16,-0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.041041,4,0.019356,-43119,-59966,63N0G,BL LASER,22,-0.001058999999999699,0.0,8.881784197001252e-16,0.0,NO LASER,
LIV_54,QCHZZ,5.039982,4,0.019356,-43119,-59966,63N0G,BL LASER,23,-0.001058999999999699,0.0,0.0,0.0,NO LASER,
LIV_54,QCHZZ,5.038923,4,0.019356,-43119,-59966,63N0G,BL LASER,24,-0.0010590000000005872,0.0,-8.881784197001252e-16,0.0,NO LASER,
LIV_54,QCHZZ,5.037864,4,0.01607,-43119,-59966,63N0G,BL LASER,25,-0.001058999999999699,-0.0032860000000000007,8.881784197001252e-16,-0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.036805,4,0.014427,-43119,-59966,63N0G,BL LASER,26,-0.001058999999999699,-0.0016430000000000004,0.0,0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,5.035746,4,0.014427,-43119,-59966,63N0G,BL LASER,27,-0.0010590000000005872,0.0,-8.881784197001252e-16,0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,5.034687,4,0.01607,-43119,-59966,63N0G,BL LASER,28,-0.001058999999999699,0.0016430000000000004,8.881784197001252e-16,0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,5.033628,4,0.01607,-43119,-59966,63N0G,BL LASER,29,-0.001058999999999699,0.0,0.0,-0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,5.032569,4,0.017713,-43119,-59966,63N0G,BL LASER,30,-0.0010590000000005872,0.0016429999999999986,-8.881784197001252e-16,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.03151,4,0.019356,-43119,-59966,63N0G,BL LASER,31,-0.001058999999999699,0.001643000000000002,8.881784197001252e-16,3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.030451,4,0.020999,-43119,-59966,63N0G,BL LASER,32,-0.001058999999999699,0.0016429999999999986,0.0,-3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.029392,4,0.020999,-43119,-59966,63N0G,BL LASER,33,-0.0010590000000005872,0.0,-8.881784197001252e-16,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.028333,4,0.020999,-43119,-59966,63N0G,BL LASER,34,-0.001058999999999699,0.0,8.881784197001252e-16,0.0,NO LASER,
LIV_54,QCHZZ,5.027274,4,0.024285,-43119,-59966,63N0G,BL LASER,35,-0.001058999999999699,0.0032860000000000007,0.0,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.026215,4,0.024285,-43119,-59966,63N0G,BL LASER,36,-0.0010590000000005872,0.0,-8.881784197001252e-16,-0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.025156,4,0.025928,-43119,-59966,63N0G,BL LASER,37,-0.001058999999999699,0.0016429999999999986,8.881784197001252e-16,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.024097,4,0.025928,-43119,-59966,63N0G,BL LASER,38,-0.001058999999999699,0.0,0.0,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.023038,4,0.027571,-43119,-59966,63N0G,BL LASER,39,-0.0010590000000005872,0.0016429999999999986,-8.881784197001252e-16,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.021979,4,0.024285,-43119,-59966,63N0G,BL LASER,40,-0.001058999999999699,-0.0032859999999999973,8.881784197001252e-16,-0.004928999999999996,NO LASER,
LIV_54,QCHZZ,5.02092,4,0.027571,-43119,-59966,63N0G,BL LASER,41,-0.001058999999999699,0.0032859999999999973,0.0,0.0065719999999999945,NO LASER,
LIV_54,QCHZZ,5.019861,4,0.025928,-43119,-59966,63N0G,BL LASER,42,-0.0010590000000005872,-0.0016429999999999986,-8.881784197001252e-16,-0.004928999999999996,NO LASER,
LIV_54,QCHZZ,5.018802,4,0.025928,-43119,-59966,63N0G,BL LASER,43,-0.001058999999999699,0.0,8.881784197001252e-16,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.017743,4,0.022642,-43119,-59966,63N0G,BL LASER,44,-0.001058999999999699,-0.0032860000000000007,0.0,-0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.016684,4,0.022642,-43119,-59966,63N0G,BL LASER,45,-0.0010590000000005872,0.0,-8.881784197001252e-16,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.015625,4,0.024285,-43119,-59966,63N0G,BL LASER,46,-0.001058999999999699,0.001643000000000002,8.881784197001252e-16,0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.014566,4,0.022642,-43119,-59966,63N0G,BL LASER,47,-0.001058999999999699,-0.001643000000000002,0.0,-0.003286000000000004,NO LASER,
LIV_54,QCHZZ,5.013507,4,0.022642,-43119,-59966,63N0G,BL LASER,48,-0.0010590000000005872,0.0,-8.881784197001252e-16,0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.012448,4,0.020999,-43119,-59966,63N0G,BL LASER,49,-0.001058999999999699,-0.0016429999999999986,8.881784197001252e-16,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.011389,4,0.020999,-43119,-59966,63N0G,BL LASER,50,-0.001058999999999699,0.0,0.0,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.01033,4,0.019356,-43119,-59966,63N0G,BL LASER,51,-0.0010590000000005872,-0.0016429999999999986,-8.881784197001252e-16,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.009271,4,0.020999,-43119,-59966,63N0G,BL LASER,52,-0.001058999999999699,0.0016429999999999986,8.881784197001252e-16,0.0032859999999999973,NO LASER,
LIV_54,QCHZZ,5.008212,4,0.014427,-43119,-59966,63N0G,BL LASER,53,-0.001058999999999699,-0.006572,0.0,-0.008214999999999998,NO LASER,
LIV_54,QCHZZ,5.007153,4,0.014427,-43119,-59966,63N0G,BL LASER,54,-0.0010590000000005872,0.0,-8.881784197001252e-16,0.006572,NO LASER,
LIV_54,QCHZZ,5.006094,4,0.014427,-43119,-59966,63N0G,BL LASER,55,-0.001058999999999699,0.0,8.881784197001252e-16,0.0,NO LASER,
LIV_54,QCHZZ,5.005035,4,0.012784,-43119,-59966,63N0G,BL LASER,56,-0.001058999999999699,-0.0016430000000000004,0.0,-0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,5.003976,4,0.014427,-43119,-59966,63N0G,BL LASER,57,-0.0010590000000005872,0.0016430000000000004,-8.881784197001252e-16,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.002917,4,0.01607,-43119,-59966,63N0G,BL LASER,58,-0.001058999999999699,0.0016430000000000004,8.881784197001252e-16,0.0,NO LASER,
LIV_54,QCHZZ,5.001858,4,0.017713,-43119,-59966,63N0G,BL LASER,59,-0.001058999999999699,0.0016429999999999986,0.0,-1.734723475976807e-18,NO LASER,
LIV_54,QCHZZ,5.000799,4,0.019356,-43119,-59966,63N0G,BL LASER,60,-0.0010590000000005872,0.001643000000000002,-8.881784197001252e-16,3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,4.99974,4,0.020999,-43119,-59966,63N0G,BL LASER,61,-0.001058999999999699,0.0016429999999999986,8.881784197001252e-16,-3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,4.998681,4,0.022642,-43119,-59966,63N0G,BL LASER,62,-0.001058999999999699,0.0016429999999999986,0.0,0.0,NO LASER,
LIV_54,QCHZZ,4.997622,4,0.024285,-43119,-59966,63N0G,BL LASER,63,-0.0010590000000005872,0.001643000000000002,-8.881784197001252e-16,3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,4.917828,5,0.019356,-42863,-60449,63N08,BL LASER,1,0.0012869999999999952,7.95e-05,-3.783870967742875e-05,2.5217741935483905e-05,NO LASER,
LIV_54,QCHZZ,5.058593,5,0.020999,-42863,-60449,63N08,BL LASER,2,0.14076500000000003,0.0016429999999999986,0.13947800000000005,0.0015634999999999987,NO LASER,
LIV_54,QCHZZ,5.059837,5,0.020999,-42863,-60449,63N08,BL LASER,3,0.0012439999999998008,0.0,-0.13952100000000023,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.05884,5,0.017713,-42863,-60449,63N08,BL LASER,4,-0.0009969999999999146,-0.0032860000000000007,-0.0022409999999997154,-0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.057843,5,0.017713,-42863,-60449,63N08,BL LASER,5,-0.0009969999999999146,0.0,0.0,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.056846,5,0.01607,-42863,-60449,63N08,BL LASER,6,-0.0009969999999999146,-0.0016429999999999986,0.0,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.055849,5,0.014427,-42863,-60449,63N08,BL LASER,7,-0.0009969999999999146,-0.0016430000000000004,0.0,-1.734723475976807e-18,NO LASER,
LIV_54,QCHZZ,5.054852,5,0.01607,-42863,-60449,63N08,BL LASER,8,-0.0009969999999999146,0.0016430000000000004,0.0,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.053855,5,0.019356,-42863,-60449,63N08,BL LASER,9,-0.0009969999999999146,0.0032860000000000007,0.0,0.0016430000000000004,NO LASER,
LIV_54,QCHZZ,5.052858,5,0.022642,-42863,-60449,63N08,BL LASER,10,-0.0009970000000008028,0.0032859999999999973,-8.881784197001252e-16,-3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.051861,5,0.020999,-42863,-60449,63N08,BL LASER,11,-0.0009969999999999146,-0.0016429999999999986,8.881784197001252e-16,-0.004928999999999996,NO LASER,
LIV_54,QCHZZ,5.050864,5,0.022642,-42863,-60449,63N08,BL LASER,12,-0.0009969999999999146,0.0016429999999999986,0.0,0.0032859999999999973,NO LASER,
LIV_54,QCHZZ,5.049867,5,0.024285,-42863,-60449,63N08,BL LASER,13,-0.0009969999999999146,0.001643000000000002,0.0,3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.04887,5,0.022642,-42863,-60449,63N08,BL LASER,14,-0.0009969999999999146,-0.001643000000000002,0.0,-0.003286000000000004,NO LASER,
LIV_54,QCHZZ,5.047873,5,0.022642,-42863,-60449,63N08,BL LASER,15,-0.0009969999999999146,0.0,0.0,0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.046876,5,0.025928,-42863,-60449,63N08,BL LASER,16,-0.0009969999999999146,0.0032860000000000007,0.0,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.045879,5,0.024285,-42863,-60449,63N08,BL LASER,17,-0.0009969999999999146,-0.0016429999999999986,0.0,-0.004928999999999999,NO LASER,
LIV_54,QCHZZ,5.044882,5,0.024285,-42863,-60449,63N08,BL LASER,18,-0.0009969999999999146,0.0,0.0,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.043885,5,0.024285,-42863,-60449,63N08,BL LASER,19,-0.0009969999999999146,0.0,0.0,0.0,NO LASER,
LIV_54,QCHZZ,5.042888,5,0.020999,-42863,-60449,63N08,BL LASER,20,-0.0009970000000008028,-0.0032860000000000007,-8.881784197001252e-16,-0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.041891,5,0.020999,-42863,-60449,63N08,BL LASER,21,-0.0009969999999999146,0.0,8.881784197001252e-16,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.040894,5,0.019356,-42863,-60449,63N08,BL LASER,22,-0.0009969999999999146,-0.0016429999999999986,0.0,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.039897,5,0.017713,-42863,-60449,63N08,BL LASER,23,-0.0009969999999999146,-0.001643000000000002,0.0,-3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.0389,5,0.019356,-42863,-60449,63N08,BL LASER,24,-0.0009969999999999146,0.001643000000000002,0.0,0.003286000000000004,NO LASER,
LIV_54,QCHZZ,5.037903,5,0.019356,-42863,-60449,63N08,BL LASER,25,-0.0009969999999999146,0.0,0.0,-0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.036906,5,0.017713,-42863,-60449,63N08,BL LASER,26,-0.0009969999999999146,-0.001643000000000002,0.0,-0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.035909,5,0.012784,-42863,-60449,63N08,BL LASER,27,-0.0009969999999999146,-0.004928999999999999,0.0,-0.0032859999999999973,NO LASER,
LIV_54,QCHZZ,5.034912,5,0.01114,-42863,-60449,63N08,BL LASER,28,-0.0009969999999999146,-0.0016439999999999996,0.0,0.0032849999999999997,NO LASER,
LIV_54,QCHZZ,5.033915,5,0.009497,-42863,-60449,63N08,BL LASER,29,-0.0009969999999999146,-0.0016430000000000004,0.0,9.999999999992654e-07,NO LASER,
LIV_54,QCHZZ,5.032918,5,0.006211,-42863,-60449,63N08,BL LASER,30,-0.0009970000000008028,-0.003286,-8.881784197001252e-16,-0.0016429999999999995,NO LASER,
LIV_54,QCHZZ,5.031921,5,0.006211,-42863,-60449,63N08,BL LASER,31,-0.0009969999999999146,0.0,8.881784197001252e-16,0.003286,NO LASER,
LIV_54,QCHZZ,5.030924,5,0.007854,-42863,-60449,63N08,BL LASER,32,-0.0009969999999999146,0.0016429999999999995,0.0,0.0016429999999999995,NO LASER,
LIV_54,QCHZZ,5.029927,5,0.009497,-42863,-60449,63N08,BL LASER,33,-0.0009969999999999146,0.0016430000000000004,0.0,8.673617379884035e-19,NO LASER,
LIV_54,QCHZZ,5.02893,5,0.01114,-42863,-60449,63N08,BL LASER,34,-0.0009969999999999146,0.0016430000000000004,0.0,0.0,NO LASER,
LIV_54,QCHZZ,5.027933,5,0.012784,-42863,-60449,63N08,BL LASER,35,-0.0009969999999999146,0.0016439999999999996,0.0,9.999999999992654e-07,NO LASER,
LIV_54,QCHZZ,5.026936,5,0.01607,-42863,-60449,63N08,BL LASER,36,-0.0009969999999999146,0.0032860000000000007,0.0,0.001642000000000001,NO LASER,
LIV_54,QCHZZ,5.025939,5,0.01607,-42863,-60449,63N08,BL LASER,37,-0.0009969999999999146,0.0,0.0,-0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.024942,5,0.017713,-42863,-60449,63N08,BL LASER,38,-0.0009969999999999146,0.0016429999999999986,0.0,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.023945,5,0.019356,-42863,-60449,63N08,BL LASER,39,-0.0009969999999999146,0.001643000000000002,0.0,3.469446951953614e-18,NO LASER,
LIV_54,QCHZZ,5.022948,5,0.019356,-42863,-60449,63N08,BL LASER,40,-0.0009969999999999146,0.0,0.0,-0.001643000000000002,NO LASER,
LIV_54,QCHZZ,5.021951,5,0.020999,-42863,-60449,63N08,BL LASER,41,-0.0009970000000008028,0.0016429999999999986,-8.881784197001252e-16,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.020954,5,0.022642,-42863,-60449,63N08,BL LASER,42,-0.0009969999999999146,0.0016429999999999986,8.881784197001252e-16,0.0,NO LASER,
LIV_54,QCHZZ,5.019957,5,0.019356,-42863,-60449,63N08,BL LASER,43,-0.0009969999999999146,-0.0032859999999999973,0.0,-0.004928999999999996,NO LASER,
LIV_54,QCHZZ,5.01896,5,0.022642,-42863,-60449,63N08,BL LASER,44,-0.0009969999999999146,0.0032859999999999973,0.0,0.0065719999999999945,NO LASER,
LIV_54,QCHZZ,5.017963,5,0.020999,-42863,-60449,63N08,BL LASER,45,-0.0009969999999999146,-0.0016429999999999986,0.0,-0.004928999999999996,NO LASER,
LIV_54,QCHZZ,5.016966,5,0.019356,-42863,-60449,63N08,BL LASER,46,-0.0009969999999999146,-0.0016429999999999986,0.0,0.0,NO LASER,
LIV_54,QCHZZ,5.015969,5,0.019356,-42863,-60449,63N08,BL LASER,47,-0.0009969999999999146,0.0,0.0,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.014972,5,0.020999,-42863,-60449,63N08,BL LASER,48,-0.0009969999999999146,0.0016429999999999986,0.0,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.013975,5,0.020999,-42863,-60449,63N08,BL LASER,49,-0.0009969999999999146,0.0,0.0,-0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.012978,5,0.022642,-42863,-60449,63N08,BL LASER,50,-0.0009969999999999146,0.0016429999999999986,0.0,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.011981,5,0.019356,-42863,-60449,63N08,BL LASER,51,-0.0009970000000008028,-0.0032859999999999973,-8.881784197001252e-16,-0.004928999999999996,NO LASER,
LIV_54,QCHZZ,5.010984,5,0.020999,-42863,-60449,63N08,BL LASER,52,-0.0009969999999999146,0.0016429999999999986,8.881784197001252e-16,0.004928999999999996,NO LASER,
LIV_54,QCHZZ,5.009987,5,0.01607,-42863,-60449,63N08,BL LASER,53,-0.0009969999999999146,-0.004928999999999999,0.0,-0.006571999999999998,NO LASER,
LIV_54,QCHZZ,5.00899,5,0.012784,-42863,-60449,63N08,BL LASER,54,-0.0009969999999999146,-0.0032860000000000007,0.0,0.0016429999999999986,NO LASER,
LIV_54,QCHZZ,5.007993,5,0.012784,-42863,-60449,63N08,BL LASER,55,-0.0009969999999999146,0.0,0.0,0.0032860000000000007,NO LASER,
LIV_54,QCHZZ,5.006996,5,0.012784,-42863,-60449,63N08,BL LASER,56,-0.0009969999999999146,0.0,0.0,0.0,NO LASER,
LIV_54,QCHZZ,5.005999,5,0.012784,-42863,-60449,63N08,BL LASER,57,-0.0009969999999999146,0.0,0.0,0.0,NO LASER,
LIV_54,QCHZZ,5.005002,5,0.012784,-42863,-60449,63N08,BL LASER,58,-0.0009969999999999146,0.0,0.0,0.0,NO LASER,
LIV_54,QCHZZ,5.004005,5,0.01607,-42863,-60449,63N08,BL LASER,59,-0.0009969999999999146,0.0032860000000000007,0.0,0.0032860000000000007,NO LASER,
